                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                  1.461,                 1.6877,                 1.6274,                0.50565,                0.58041,                0.62524,                0.53249,                 1.3702,                 2.3645,                 1.6158,             0.00016841,             0.00016841,             0.00016841
                    142,                 1.4422,                 1.6792,                 1.6261,                0.65978,                0.44259,                0.58158,                0.49708,                 1.3475,                 2.5041,                 1.6196,             0.00016795,             0.00016795,             0.00016795
                    143,                 1.5242,                 1.6099,                 1.6282,                0.63815,                0.51106,                  0.588,                0.49953,                 1.3511,                 2.5619,                 1.6186,             0.00016749,             0.00016749,             0.00016749
                    144,                 1.4369,                 1.6032,                 1.6427,                 0.5581,                0.53371,                0.54944,                0.47314,                 1.3383,                 2.4751,                 1.6141,             0.00016703,             0.00016703,             0.00016703
                    145,                 1.3949,                 1.5501,                 1.6255,                0.62211,                 0.5111,                0.54379,                0.46267,                 1.3409,                 2.7267,                 1.6127,             0.00016657,             0.00016657,             0.00016657
                    146,                 1.4159,                 1.5848,                 1.6351,                0.66779,                0.44375,                0.51447,                0.43794,                 1.2827,                 2.7134,                  1.609,             0.00016611,             0.00016611,             0.00016611
                    147,                 1.4171,                 1.5697,                 1.6251,                0.62446,                0.52886,                0.57707,                0.49309,                 1.3535,                 2.5667,                 1.6194,             0.00016564,             0.00016564,             0.00016564
                    148,                 1.3708,                 1.5489,                   1.63,                0.52354,                0.52502,                 0.6171,                0.53284,                  1.323,                 2.5292,                 1.6175,             0.00016518,             0.00016518,             0.00016518
                    149,                 1.4237,                 1.5367,                 1.6352,                0.76328,                0.44322,                0.57142,                0.49699,                 1.3103,                 2.5393,                 1.6119,             0.00016472,             0.00016472,             0.00016472
                    150,                 1.4629,                 1.5217,                 1.6461,                0.82174,                0.37312,                0.52067,                0.44499,                 1.3321,                 2.4888,                 1.6169,             0.00016426,             0.00016426,             0.00016426
                    151,                 1.3727,                 1.5332,                 1.6303,                  0.717,                0.41759,                0.50909,                0.43215,                 1.3301,                 2.6107,                 1.6141,              0.0001638,              0.0001638,              0.0001638
                    152,                 1.3915,                 1.5138,                  1.634,                0.62221,                 0.5077,                0.55144,                0.47025,                 1.3281,                  2.458,                 1.6129,             0.00016334,             0.00016334,             0.00016334
                    153,                 1.3757,                  1.493,                 1.6155,                0.52942,                0.54398,                0.54014,                0.45739,                 1.3322,                 2.4423,                 1.6157,             0.00016288,             0.00016288,             0.00016288
                    154,                 1.3771,                  1.487,                 1.6144,                0.61005,                0.42665,                0.48772,                0.42125,                 1.2887,                 2.6259,                 1.6143,             0.00016241,             0.00016241,             0.00016241
                    155,                 1.4123,                 1.5262,                 1.6152,                0.56215,                0.48777,                0.53269,                0.46163,                 1.2812,                 2.5818,                 1.6154,             0.00016195,             0.00016195,             0.00016195
                    156,                 1.4373,                 1.5568,                 1.6288,                0.55063,                0.51977,                0.52657,                 0.4472,                 1.3012,                 2.5549,                 1.6064,             0.00016149,             0.00016149,             0.00016149
                    157,                 1.3971,                 1.4494,                 1.6158,                0.58969,                0.46078,                0.53049,                0.45273,                 1.3208,                 2.6178,                 1.6106,             0.00016103,             0.00016103,             0.00016103
                    158,                 1.3742,                 1.3829,                 1.6035,                 0.5358,                0.55242,                0.56281,                0.47651,                  1.322,                 2.6663,                 1.6155,             0.00016057,             0.00016057,             0.00016057
                    159,                 1.4108,                 1.3948,                 1.6167,                0.82244,                0.43143,                0.57538,                0.48753,                  1.327,                 2.6572,                 1.6178,             0.00016011,             0.00016011,             0.00016011
                    160,                 1.4043,                 1.4397,                  1.628,                0.59469,                0.50052,                0.56983,                0.48974,                 1.3149,                 2.4636,                  1.615,             0.00015965,             0.00015965,             0.00015965
                    161,                 1.3739,                  1.408,                 1.6301,                0.72299,                0.44697,                0.55898,                0.47484,                  1.296,                 2.5858,                 1.6063,             0.00015919,             0.00015919,             0.00015919
                    162,                 1.4505,                 1.4229,                 1.6357,                0.78103,                0.42471,                0.52768,                0.44852,                   1.29,                 2.7439,                 1.6071,             0.00015872,             0.00015872,             0.00015872
                    163,                 1.3796,                 1.3524,                 1.6101,                0.57585,                0.50028,                0.55987,                0.48304,                 1.2771,                  2.529,                 1.6074,             0.00015826,             0.00015826,             0.00015826
                    164,                 1.3912,                  1.425,                 1.6058,                0.55571,                0.51297,                0.54264,                0.46993,                 1.2718,                 2.6159,                 1.6086,              0.0001578,              0.0001578,              0.0001578
                    165,                 1.3864,                 1.4562,                 1.6363,                0.80526,                0.43418,                0.59677,                0.52076,                 1.3069,                 2.6928,                 1.6114,             0.00015734,             0.00015734,             0.00015734
                    166,                  1.343,                 1.3351,                 1.6322,                0.45602,                0.54143,                0.53302,                0.45379,                 1.2875,                 2.5552,                 1.6112,             0.00015688,             0.00015688,             0.00015688
                    167,                 1.3528,                 1.4395,                 1.6272,                0.58715,                0.46111,                0.52526,                0.44871,                   1.32,                 2.9754,                 1.6164,             0.00015642,             0.00015642,             0.00015642
                    168,                 1.3881,                 1.3469,                 1.6288,                0.54789,                0.44029,                0.53572,                0.45565,                  1.347,                 2.9345,                 1.6166,             0.00015596,             0.00015596,             0.00015596
                    169,                 1.3991,                 1.3928,                 1.6304,                0.62294,                0.46948,                0.55428,                0.47555,                 1.3083,                 2.5627,                 1.6067,             0.00015549,             0.00015549,             0.00015549
                    170,                 1.3733,                 1.3308,                 1.6317,                0.53484,                0.56291,                0.58605,                0.50835,                 1.2808,                 2.5157,                 1.6072,             0.00015503,             0.00015503,             0.00015503
                    171,                 1.3846,                 1.4697,                 1.6163,                 0.6026,                0.50232,                0.54828,                0.47199,                 1.3438,                 2.6001,                 1.6151,             0.00015457,             0.00015457,             0.00015457
                    172,                 1.3725,                 1.3634,                 1.6176,                0.67306,                0.51035,                0.57126,                0.49336,                 1.3372,                 2.6841,                 1.6192,             0.00015411,             0.00015411,             0.00015411
                    173,                 1.3225,                 1.4316,                 1.6233,                0.74153,                0.48038,                0.57633,                0.49916,                 1.3403,                 2.4593,                 1.6144,             0.00015365,             0.00015365,             0.00015365
                    174,                 1.3464,                 1.3678,                 1.6449,                0.65868,                 0.4642,                0.52529,                0.44697,                 1.3198,                  2.372,                 1.6145,             0.00015319,             0.00015319,             0.00015319
                    175,                 1.3369,                 1.3274,                 1.6237,                0.54716,                0.59528,                 0.5694,                0.48794,                 1.3291,                 2.4574,                 1.6141,             0.00015273,             0.00015273,             0.00015273
                    176,                 1.3136,                 1.3864,                 1.6182,                0.53702,                0.60429,                0.55522,                0.47599,                 1.3231,                 2.6304,                 1.6128,             0.00015227,             0.00015227,             0.00015227
                    177,                 1.3487,                  1.323,                 1.6245,                0.52522,                0.49643,                0.52916,                0.44921,                 1.3235,                 2.6668,                 1.6126,              0.0001518,              0.0001518,              0.0001518
                    178,                 1.2967,                 1.3385,                 1.6124,                0.49391,                0.43511,                0.47066,                0.40221,                  1.287,                 2.7726,                 1.6097,             0.00015134,             0.00015134,             0.00015134
                    179,                 1.3388,                  1.252,                 1.6115,                 0.5778,                0.44542,                0.51422,                 0.4358,                 1.3162,                 2.6506,                  1.614,             0.00015088,             0.00015088,             0.00015088
                    180,                 1.3898,                  1.346,                 1.6235,                0.51162,                0.52032,                0.56265,                0.48057,                 1.2967,                 2.6295,                 1.6118,             0.00015042,             0.00015042,             0.00015042
                    181,                 1.4032,                 1.3748,                 1.6255,                0.46268,                0.55378,                 0.5583,                0.47664,                 1.3364,                 2.7166,                 1.6167,             0.00014996,             0.00014996,             0.00014996
                    182,                 1.3098,                 1.2553,                 1.6062,                0.61092,                0.51309,                0.59174,                0.51045,                 1.3047,                 2.5275,                 1.6166,              0.0001495,              0.0001495,              0.0001495
                    183,                 1.3178,                 1.2156,                 1.6206,                0.51833,                 0.6325,                 0.5866,                0.50063,                 1.2995,                 2.4957,                 1.6128,             0.00014904,             0.00014904,             0.00014904
                    184,                 1.3266,                 1.3063,                  1.626,                0.61462,                 0.5086,                 0.5779,                0.49859,                 1.3317,                 2.5964,                 1.6182,             0.00014857,             0.00014857,             0.00014857
                    185,                 1.3759,                 1.2744,                 1.6273,                 0.5179,                   0.51,                0.56832,                0.48609,                 1.3228,                 2.5353,                 1.6178,             0.00014811,             0.00014811,             0.00014811
                    186,                 1.3009,                 1.2254,                 1.5981,                0.58824,                0.45672,                0.52984,                0.44903,                 1.3318,                 2.5768,                 1.6162,             0.00014765,             0.00014765,             0.00014765
                    187,                 1.3637,                 1.3004,                 1.6091,                0.64861,                0.46125,                0.55229,                0.48071,                 1.3167,                 2.6476,                 1.6142,             0.00014719,             0.00014719,             0.00014719
                    188,                 1.3002,                 1.3038,                 1.6095,                0.58839,                0.50998,                0.52458,                0.44854,                 1.3248,                 2.5886,                 1.6133,             0.00014673,             0.00014673,             0.00014673
                    189,                 1.3412,                 1.2532,                 1.6003,                0.60587,                0.48511,                0.55003,                0.47322,                 1.3043,                 2.6295,                 1.6132,             0.00014627,             0.00014627,             0.00014627
                    190,                 1.3766,                 1.3065,                 1.6252,                0.44999,                0.54648,                0.56641,                0.49388,                 1.3123,                 2.7058,                 1.6132,             0.00014581,             0.00014581,             0.00014581
                    191,                 1.3415,                  1.343,                 1.6199,                0.63759,                0.49309,                0.57097,                0.49634,                 1.2845,                 2.5624,                 1.6143,             0.00014535,             0.00014535,             0.00014535
                    192,                 1.3412,                 1.2835,                 1.6123,                0.67152,                0.45982,                0.56103,                0.48051,                  1.314,                 2.5281,                 1.6156,             0.00014488,             0.00014488,             0.00014488
                    193,                  1.347,                 1.2503,                 1.6191,                0.61143,                0.46532,                0.58614,                0.49978,                 1.3187,                 2.4659,                 1.6161,             0.00014442,             0.00014442,             0.00014442
                    194,                 1.2938,                 1.2375,                 1.6201,                0.70365,                0.46246,                0.62102,                0.53815,                 1.3171,                 2.5086,                 1.6205,             0.00014396,             0.00014396,             0.00014396
                    195,                   1.31,                  1.196,                 1.6172,                  0.811,                 0.4019,                0.57622,                 0.4995,                 1.3228,                   2.62,                 1.6177,              0.0001435,              0.0001435,              0.0001435
                    196,                 1.2716,                  1.222,                 1.6059,                0.69729,                0.43993,                0.58353,                0.50397,                 1.2754,                 2.4656,                 1.6106,             0.00014304,             0.00014304,             0.00014304
                    197,                 1.2671,                 1.2241,                 1.6106,                0.44394,                0.54298,                0.61201,                0.53487,                 1.2724,                 2.5845,                 1.6104,             0.00014258,             0.00014258,             0.00014258
                    198,                 1.3842,                 1.2411,                 1.6221,                0.48653,                0.55761,                0.58044,                0.50326,                 1.2801,                 2.5151,                  1.613,             0.00014212,             0.00014212,             0.00014212
                    199,                 1.2939,                 1.1674,                 1.6015,                0.55542,                0.54581,                0.60993,                0.52718,                 1.2812,                 2.5659,                 1.6131,             0.00014165,             0.00014165,             0.00014165
                    200,                 1.3177,                 1.1765,                 1.6126,                0.57799,                0.55621,                0.64894,                0.56755,                 1.2464,                 2.5137,                 1.6094,             0.00014119,             0.00014119,             0.00014119
                    201,                 1.3619,                 1.2566,                 1.6227,                0.53684,                0.57079,                 0.6335,                0.54814,                 1.2923,                 2.4999,                  1.617,             0.00014073,             0.00014073,             0.00014073
                    202,                 1.3062,                 1.2017,                 1.6156,                0.60881,                0.48784,                0.63071,                0.54243,                 1.3002,                 2.6928,                  1.614,             0.00014027,             0.00014027,             0.00014027
                    203,                 1.2863,                 1.1202,                 1.6081,                0.56322,                0.54912,                0.59691,                0.51657,                 1.2837,                 2.5949,                 1.6082,             0.00013981,             0.00013981,             0.00013981
                    204,                 1.3254,                 1.1578,                 1.6271,                0.59909,                0.56326,                0.58445,                0.50449,                 1.2539,                 2.4523,                 1.6042,             0.00013935,             0.00013935,             0.00013935
                    205,                  1.336,                 1.2474,                 1.6122,                0.54272,                0.53157,                0.60672,                 0.5293,                 1.2885,                 2.3721,                 1.6084,             0.00013889,             0.00013889,             0.00013889
                    206,                 1.3067,                 1.1731,                 1.6154,                0.55971,                 0.5689,                0.64246,                0.55563,                 1.2743,                 2.4326,                 1.6112,             0.00013843,             0.00013843,             0.00013843
                    207,                  1.271,                 1.1688,                 1.6027,                0.67174,                0.49296,                0.60147,                0.51983,                 1.2363,                 2.5823,                 1.6056,             0.00013796,             0.00013796,             0.00013796
                    208,                 1.3005,                 1.1744,                  1.626,                  0.558,                0.59511,                0.61043,                0.53063,                 1.3356,                 2.4754,                 1.6199,              0.0001375,              0.0001375,              0.0001375
                    209,                 1.2948,                 1.1908,                 1.6115,                0.62583,                0.50949,                0.58862,                0.51296,                 1.3193,                 2.5319,                 1.6107,             0.00013704,             0.00013704,             0.00013704
                    210,                  1.233,                   1.09,                  1.607,                0.60016,                0.54359,                0.55782,                0.47869,                  1.282,                 2.6585,                 1.6098,             0.00013658,             0.00013658,             0.00013658
                    211,                 1.2318,                 1.1783,                 1.6041,                0.51416,                0.52328,                0.56524,                0.49098,                 1.2412,                 2.6445,                 1.6071,             0.00013612,             0.00013612,             0.00013612
                    212,                 1.3722,                 1.1954,                 1.5907,                0.43286,                0.59551,                 0.5738,                0.49679,                 1.2578,                 2.5149,                 1.6068,             0.00013566,             0.00013566,             0.00013566
                    213,                  1.271,                 1.1311,                 1.6023,                0.71959,                0.45091,                0.57364,                0.50616,                 1.2545,                 2.5862,                 1.6075,              0.0001352,              0.0001352,              0.0001352
                    214,                  1.335,                 1.1777,                  1.614,                0.54296,                0.56178,                0.58621,                0.50738,                 1.3037,                 2.6158,                 1.6162,             0.00013473,             0.00013473,             0.00013473
                    215,                 1.2676,                 1.1302,                 1.6094,                0.56369,                0.58732,                0.59939,                0.51886,                 1.3099,                 2.5549,                 1.6159,             0.00013427,             0.00013427,             0.00013427
                    216,                 1.3086,                 1.1807,                 1.6047,                0.46133,                0.55859,                 0.5895,                0.51144,                 1.3073,                 2.7295,                 1.6097,             0.00013381,             0.00013381,             0.00013381
                    217,                 1.3129,                 1.2046,                 1.6176,                 0.4552,                0.61638,                0.56724,                0.48503,                 1.3313,                 2.3946,                  1.616,             0.00013335,             0.00013335,             0.00013335
                    218,                 1.2438,                 1.1642,                 1.6084,                0.46169,                0.58033,                0.57858,                0.50096,                 1.2991,                 2.7262,                 1.6123,             0.00013289,             0.00013289,             0.00013289
                    219,                 1.2256,                 1.1037,                 1.6058,                0.43696,                0.60046,                0.60437,                0.52512,                 1.2768,                 2.6125,                   1.61,             0.00013243,             0.00013243,             0.00013243
                    220,                 1.2779,                 1.1271,                 1.6124,                0.61964,                0.56413,                0.61724,                0.54135,                 1.2743,                 2.5953,                  1.608,             0.00013197,             0.00013197,             0.00013197
                    221,                 1.2443,                 1.1317,                 1.6282,                0.55348,                0.59795,                0.60966,                0.53132,                 1.2405,                 2.5562,                  1.605,             0.00013151,             0.00013151,             0.00013151
                    222,                 1.3391,                 1.1837,                 1.6073,                0.53846,                0.63083,                0.63853,                0.56001,                 1.2521,                 2.6014,                 1.6085,             0.00013104,             0.00013104,             0.00013104
                    223,                 1.3231,                 1.2161,                 1.6203,                0.58089,                0.55258,                0.61771,                0.53868,                 1.2622,                 2.5774,                 1.6062,             0.00013058,             0.00013058,             0.00013058
                    224,                 1.2532,                 1.1201,                 1.6156,                0.47347,                0.63091,                0.60769,                0.52773,                 1.2883,                  2.602,                 1.6097,             0.00013012,             0.00013012,             0.00013012
                    225,                 1.2481,                 1.2058,                 1.6162,                0.59315,                0.54423,                 0.5881,                0.50941,                 1.2847,                 2.5984,                 1.6109,             0.00012966,             0.00012966,             0.00012966
                    226,                 1.2415,                 1.1025,                 1.6075,                0.60741,                0.55307,                0.59993,                0.51486,                 1.3287,                 2.5811,                 1.6127,              0.0001292,              0.0001292,              0.0001292
                    227,                 1.3129,                  1.157,                 1.6221,                 0.6533,                0.56601,                0.60735,                0.52455,                 1.3342,                 2.5256,                 1.6143,             0.00012874,             0.00012874,             0.00012874
                    228,                 1.2533,                 1.1008,                  1.621,                0.53289,                0.57599,                0.57299,                0.49539,                 1.2816,                 2.7349,                 1.6107,             0.00012828,             0.00012828,             0.00012828
                    229,                 1.2654,                 1.1585,                 1.6263,                0.62253,                0.57355,                0.56019,                0.48299,                 1.3057,                 2.6008,                 1.6102,             0.00012781,             0.00012781,             0.00012781
                    230,                 1.2416,                  1.129,                 1.6089,                0.55044,                0.52687,                0.54702,                0.47408,                 1.2767,                 2.8283,                 1.6102,             0.00012735,             0.00012735,             0.00012735
                    231,                  1.289,                 1.0906,                 1.6013,                0.44695,                0.55339,                0.53744,                0.46469,                  1.303,                 2.8023,                 1.6118,             0.00012689,             0.00012689,             0.00012689
                    232,                 1.2524,                 1.1259,                 1.6096,                0.62212,                0.49579,                0.56975,                0.48634,                 1.2945,                 2.7725,                 1.6088,             0.00012643,             0.00012643,             0.00012643
                    233,                  1.301,                 1.1501,                 1.6079,                0.59792,                0.52632,                0.56646,                0.48689,                  1.264,                 2.6645,                 1.6046,             0.00012597,             0.00012597,             0.00012597
                    234,                 1.2788,                 1.1612,                 1.5976,                0.58563,                0.54946,                0.54809,                 0.4727,                 1.2667,                 2.5198,                 1.6044,             0.00012551,             0.00012551,             0.00012551
                    235,                  1.277,                 1.1523,                 1.6114,                0.58087,                0.54194,                0.54969,                0.47919,                 1.2528,                 2.5423,                 1.6045,             0.00012505,             0.00012505,             0.00012505
                    236,                 1.2356,                 1.0922,                 1.6034,                0.60623,                0.53531,                0.56622,                0.49677,                 1.2677,                 2.7072,                 1.6084,             0.00012459,             0.00012459,             0.00012459
                    237,                 1.2714,                 1.1008,                 1.6047,                0.58866,                0.59672,                0.62085,                0.54117,                 1.3045,                 2.5849,                 1.6094,             0.00012412,             0.00012412,             0.00012412
                    238,                 1.2808,                 1.0827,                 1.6005,                0.64986,                0.55078,                0.62112,                0.54093,                 1.3372,                 2.6642,                 1.6173,             0.00012366,             0.00012366,             0.00012366
                    239,                  1.263,                 1.0774,                 1.6179,                 0.6512,                0.53503,                0.64069,                0.56286,                  1.309,                 2.3667,                 1.6126,              0.0001232,              0.0001232,              0.0001232
                    240,                 1.2402,                 1.0491,                 1.6004,                0.63778,                0.51475,                0.60968,                0.53271,                 1.3155,                 2.4555,                 1.6137,             0.00012274,             0.00012274,             0.00012274
                    241,                 1.1619,                  1.017,                 1.5841,                0.70019,                0.50498,                0.64834,                0.56878,                  1.326,                  2.422,                  1.615,             0.00012228,             0.00012228,             0.00012228
                    242,                 1.2229,                  1.088,                 1.5925,                0.68183,                0.51196,                 0.5892,                0.50978,                 1.3191,                 2.5932,                 1.6132,             0.00012182,             0.00012182,             0.00012182
                    243,                 1.2188,                 1.0859,                 1.5946,                0.73569,                0.47306,                0.57153,                0.50081,                 1.3019,                 2.6097,                 1.6093,             0.00012136,             0.00012136,             0.00012136
                    244,                 1.1498,                  1.052,                 1.5764,                 0.6265,                0.50582,                0.59569,                0.52022,                 1.3086,                 2.5036,                 1.6118,             0.00012089,             0.00012089,             0.00012089
                    245,                 1.2255,                 1.0446,                 1.6212,                0.62318,                0.51362,                0.58007,                0.50235,                 1.2918,                 2.5452,                 1.6114,             0.00012043,             0.00012043,             0.00012043
                    246,                 1.2583,                 1.0506,                 1.6005,                0.60069,                 0.5443,                0.60171,                0.52487,                 1.2873,                 2.5777,                 1.6117,             0.00011997,             0.00011997,             0.00011997
                    247,                 1.2191,                 1.0338,                 1.6088,                0.67986,                0.45117,                 0.5776,                 0.5067,                 1.2602,                  2.556,                 1.6072,             0.00011951,             0.00011951,             0.00011951
                    248,                 1.1602,                0.99821,                 1.6214,                0.57521,                0.48753,                 0.5656,                0.49426,                 1.2573,                 2.5266,                 1.6095,             0.00011905,             0.00011905,             0.00011905
                    249,                 1.2984,                 1.1508,                 1.6104,                0.49347,                0.56457,                0.58567,                0.51046,                 1.2404,                  2.604,                 1.6091,             0.00011859,             0.00011859,             0.00011859
                    250,                 1.2252,                 1.0822,                  1.612,                0.48562,                0.55068,                  0.576,                0.50723,                 1.2727,                 2.6642,                 1.6125,             0.00011813,             0.00011813,             0.00011813
                    251,                 1.1778,                 1.0319,                 1.6023,                0.48042,                0.58648,                0.55736,                 0.4864,                 1.2703,                  2.517,                 1.6086,             0.00011767,             0.00011767,             0.00011767
                    252,                 1.1931,                 1.0046,                  1.611,                 0.5548,                0.56417,                0.56635,                0.49186,                 1.2762,                 2.5422,                 1.6112,              0.0001172,              0.0001172,              0.0001172
                    253,                 1.2426,                 1.0884,                 1.5884,                0.59756,                0.55752,                0.58563,                0.50862,                 1.3039,                 2.6886,                  1.614,             0.00011674,             0.00011674,             0.00011674
                    254,                 1.1858,                 1.0414,                 1.5953,                0.63002,                0.52954,                0.58322,                0.50714,                 1.2877,                  2.536,                  1.615,             0.00011628,             0.00011628,             0.00011628
                    255,                  1.227,                 1.0628,                 1.5999,                0.52353,                0.53216,                0.54497,                0.47074,                 1.2974,                 2.4497,                 1.6134,             0.00011582,             0.00011582,             0.00011582
                    256,                 1.1983,                 1.0532,                 1.5939,                0.59021,                0.52478,                0.53617,                0.46454,                 1.2692,                 2.4968,                   1.61,             0.00011536,             0.00011536,             0.00011536
                    257,                 1.2236,                 1.1007,                 1.5973,                0.58751,                0.54252,                0.58548,                0.51002,                 1.2604,                 2.6589,                 1.6087,              0.0001149,              0.0001149,              0.0001149
                    258,                  1.172,                 1.0407,                 1.5953,                0.57361,                0.54447,                0.59352,                0.51261,                 1.2781,                 2.5013,                 1.6082,             0.00011444,             0.00011444,             0.00011444
                    259,                 1.2077,                 1.0238,                 1.6064,                0.58769,                 0.5468,                0.57648,                0.49803,                 1.2929,                 2.5472,                 1.6114,             0.00011397,             0.00011397,             0.00011397
                    260,                 1.1927,                 1.0259,                  1.609,                0.71186,                0.47844,                0.57104,                0.49576,                 1.2917,                 2.4977,                 1.6138,             0.00011351,             0.00011351,             0.00011351
                    261,                 1.1857,                 1.0086,                 1.6016,                0.64879,                 0.4935,                0.57921,                 0.4992,                 1.2831,                 2.4538,                 1.6139,             0.00011305,             0.00011305,             0.00011305
                    262,                 1.1495,                0.98453,                 1.5935,                 0.7006,                0.47289,                 0.6011,                0.51699,                 1.2856,                 2.4563,                 1.6175,             0.00011259,             0.00011259,             0.00011259
                    263,                 1.1813,                 1.0497,                 1.6028,                0.65286,                 0.4632,                0.58886,                0.51318,                 1.2534,                 2.5391,                 1.6109,             0.00011213,             0.00011213,             0.00011213
                    264,                 1.1481,                0.99079,                 1.6034,                0.56858,                0.52717,                0.57333,                 0.4942,                 1.2789,                 2.6401,                 1.6106,             0.00011167,             0.00011167,             0.00011167
                    265,                 1.1409,                0.95792,                 1.5959,                0.64328,                0.50298,                0.59749,                0.51604,                 1.3112,                 2.5707,                 1.6165,             0.00011121,             0.00011121,             0.00011121
                    266,                 1.2046,                 1.0289,                 1.6148,                0.67468,                0.53847,                  0.622,                0.54003,                 1.2783,                 2.4367,                 1.6135,             0.00011074,             0.00011074,             0.00011074
                    267,                  1.199,                 1.0018,                 1.5898,                0.72305,                0.52887,                0.61881,                0.53285,                  1.271,                 2.4346,                 1.6083,             0.00011028,             0.00011028,             0.00011028
                    268,                 1.1437,                 1.0025,                 1.6073,                0.57901,                0.53195,                0.59479,                0.52027,                 1.2429,                 2.5331,                 1.6045,             0.00010982,             0.00010982,             0.00010982
                    269,                 1.2167,                 0.9829,                  1.597,                0.58091,                0.48016,                0.57484,                0.50071,                 1.2267,                 2.6279,                 1.6013,             0.00010936,             0.00010936,             0.00010936
                    270,                 1.1855,                0.96759,                 1.6017,                0.67356,                0.48444,                0.58693,                0.50511,                 1.2656,                 2.5892,                 1.6062,              0.0001089,              0.0001089,              0.0001089
                    271,                 1.1737,                0.97319,                 1.5919,                0.61318,                0.47987,                 0.5899,                0.50714,                 1.2686,                 2.6255,                   1.61,             0.00010844,             0.00010844,             0.00010844
                    272,                 1.1243,                0.97673,                 1.5944,                0.50309,                0.53976,                0.58344,                 0.5049,                 1.2924,                 2.7056,                 1.6137,             0.00010798,             0.00010798,             0.00010798
                    273,                  1.162,                0.98517,                 1.6025,                0.44071,                0.52218,                0.57012,                0.49454,                 1.2686,                 2.7227,                 1.6079,             0.00010752,             0.00010752,             0.00010752
                    274,                 1.1611,                0.94924,                 1.6021,                0.47973,                0.54424,                0.55905,                0.48349,                 1.2445,                 2.7409,                 1.6068,             0.00010705,             0.00010705,             0.00010705
                    275,                 1.1867,                 1.0289,                   1.59,                0.54979,                0.54788,                0.58945,                0.51411,                 1.2387,                 2.6923,                 1.6079,             0.00010659,             0.00010659,             0.00010659
                    276,                  1.242,                 1.0447,                 1.6099,                0.72677,                0.43157,                0.60495,                0.52949,                 1.2819,                 2.5814,                 1.6129,             0.00010613,             0.00010613,             0.00010613
                    277,                 1.1163,                0.94521,                 1.6067,                0.52856,                0.61208,                0.61206,                0.53496,                 1.2595,                  2.483,                   1.61,             0.00010567,             0.00010567,             0.00010567
                    278,                 1.1622,                0.97457,                 1.6041,                0.52614,                0.60563,                0.61718,                0.53657,                 1.2706,                 2.4492,                  1.611,             0.00010521,             0.00010521,             0.00010521
                    279,                 1.1302,                0.91115,                 1.5826,                0.52428,                0.56631,                0.63557,                0.54886,                 1.2898,                 2.3662,                 1.6087,             0.00010475,             0.00010475,             0.00010475
                    280,                 1.1301,                0.96861,                 1.6047,                0.62459,                0.50678,                0.61733,                0.53305,                 1.2716,                 2.3879,                 1.6054,             0.00010429,             0.00010429,             0.00010429
                    281,                 1.1494,                0.98492,                 1.5946,                0.55217,                0.56094,                0.58231,                0.50502,                 1.2575,                 2.5748,                 1.6059,             0.00010382,             0.00010382,             0.00010382
                    282,                 1.1616,                 0.9765,                 1.5827,                0.54987,                 0.5532,                0.59109,                0.51488,                  1.245,                 2.6826,                 1.6012,             0.00010336,             0.00010336,             0.00010336
                    283,                 1.1512,                 1.0132,                 1.5847,                0.52884,                0.59357,                0.58724,                0.51651,                 1.2383,                 2.5877,                  1.603,              0.0001029,              0.0001029,              0.0001029
                    284,                 1.1836,                 0.9708,                  1.613,                0.69594,                0.47374,                0.60943,                0.53919,                 1.2515,                 2.5592,                   1.61,             0.00010244,             0.00010244,             0.00010244
                    285,                 1.1533,                0.97983,                 1.5942,                0.61019,                0.57165,                0.60739,                0.52842,                 1.2781,                 2.5707,                 1.6088,             0.00010198,             0.00010198,             0.00010198
                    286,                 1.1478,                0.93885,                 1.6001,                0.68427,                0.52312,                0.60862,                0.53272,                 1.2793,                 2.4996,                 1.6105,             0.00010152,             0.00010152,             0.00010152
                    287,                 1.2139,                 1.0138,                 1.6035,                0.65325,                0.49958,                0.56917,                 0.4914,                 1.2597,                 2.5528,                 1.6096,             0.00010106,             0.00010106,             0.00010106
                    288,                 1.1637,                 0.9606,                 1.5947,                0.51878,                0.56362,                0.53606,                 0.4637,                 1.2737,                 2.6401,                 1.6116,              0.0001006,              0.0001006,              0.0001006
                    289,                 1.1744,                0.96397,                 1.5978,                0.73202,                0.44901,                 0.5678,                0.49183,                 1.2926,                 2.6695,                 1.6115,             0.00010013,             0.00010013,             0.00010013
                    290,                  1.159,                0.96822,                 1.6043,                0.50522,                0.63122,                0.59251,                 0.5136,                 1.2789,                 2.6181,                 1.6101,             9.9673e-05,             9.9673e-05,             9.9673e-05
                    291,                 1.1257,                0.90645,                 1.5927,                0.50465,                0.55353,                0.57419,                0.50396,                 1.2548,                  2.685,                 1.6067,             9.9211e-05,             9.9211e-05,             9.9211e-05
                    292,                 1.1124,                0.93946,                 1.5958,                0.59807,                 0.5189,                0.60987,                0.53082,                 1.2528,                 2.7038,                 1.6058,              9.875e-05,              9.875e-05,              9.875e-05
